Polygon,Latitude,Longitude,Result,Perimeter
286,62.53644372141428,-153.5796619370291,Passes,2895.6641765579398
287,62.53880954830599,-153.58963428308442,Fails,938.6428736770051
288,62.54021136053645,-153.56298947548171,Fails,310.3228478752078
289,62.53981791796138,-153.60442065051353,Fails,706.665096487314
290,62.54131580156409,-153.59850302055378,Fails,439.39654413846756
291,62.54290453630944,-153.5874280764082,Fails,127.52225119655084
292,62.542898284298296,-153.59674587637176,Fails,377.9020375991986
293,62.5442674089262,-153.5862936325351,Fails,38.399515598649195
294,62.54728851232786,-153.59079626514378,Fails,156.70578842636692
295,62.54690588924641,-153.58943773602945,Fails,420.9534837966289
296,62.549755424300415,-153.59066497290993,Fails,127.5158584279813
297,62.54989000706641,-153.5925356404522,Fails,261.1221528036869
298,62.550515537233125,-153.5691883275019,Fails,125.95556088972005
299,62.55168389991189,-153.57813692975526,Fails,288.74232085658906
300,62.55231397044072,-153.57675039964283,Fails,242.69700538143115
301,62.547485996961015,-153.60933632342184,Passes,5770.509532271413
302,62.55343193590095,-153.5787144181522,Fails,191.96921287942104
303,62.553555988964,-153.57312018439936,Fails,145.92856716212913
304,62.54532918236398,-153.58746954485605,Passes,8654.48607057206
305,62.55329863377449,-153.57529145539587,Fails,399.3928429044398
306,62.554335726630605,-153.5791322630901,Fails,281.084652134012
307,62.55507997296355,-153.5767027772841,Fails,629.742864503198
308,62.55597198428077,-153.57042087426223,Fails,261.1014584297847
309,62.55673362956233,-153.59539176973266,Fails,910.9803135218086
310,62.558568588249386,-153.5903360513136,Fails,78.34591733362475
311,62.55790982370768,-153.57477523433644,Fails,592.8933193133358
312,62.55597738004904,-153.56807529105038,Passes,2162.9852286311216
313,62.558962213673865,-153.57545015040552,Fails,136.71376948086458
314,62.55953876875623,-153.56563238100034,Fails,38.39006493270385
315,62.559817774915075,-153.59064464903474,Fails,204.28631499154545
316,62.55499952662667,-153.5937984150801,Passes,3399.709551146975
317,62.56103253874296,-153.5915141276434,Fails,377.8179544573746
318,62.560522335922215,-153.57517072791515,Fails,626.7571784967135
319,62.562406533358484,-153.57377796178133,Fails,273.4191021907192
320,62.56310156528742,-153.56655647402738,Fails,242.66720643224116
321,62.5712835642832,-153.62176921061697,Fails,758.4541192254546
322,62.57121728527084,-153.58610477741487,Fails,577.5465656817381
323,62.57194556862772,-153.62901202620205,Fails,701.6588650302751
324,62.564039856750426,-153.5834264215165,Fails,195.07233693086107
325,62.56973257419572,-153.57436400556202,Fails,156.6780045919323
326,62.57169667349566,-153.57694269884814,Fails,211.89024893125753
327,62.57262140981755,-153.5780523824344,Fails,253.41619768883865
328,62.57201441519335,-153.5729071725143,Fails,253.4172680333156
329,62.575019070067164,-153.5860966685913,Fails,1380.3684273790468
330,62.577160292477195,-153.58759062869765,Fails,310.18549910448576
331,62.577815229610415,-153.59683134361532,Fails,273.3807234006679
332,62.57202045130395,-153.56515219064843,Fails,87.53992171552302
333,62.573940133072114,-153.567418049077,Fails,563.6095787372772
334,62.57451389345303,-153.5692561430744,Fails,497.62064033271736
335,62.582140381304676,-153.58864721857947,Fails,430.03269090980086
336,62.34095742722323,-153.1400775647057,Fails,117.00571542998881
337,62.368765348498336,-153.17048864034413,Fails,300.24633851597787
338,62.589508023361944,-153.2442209992523,Fails,460.4580592320108
339,62.405803877884715,-153.6099980679198,Passes,3909.8045225385017
340,62.4677287689852,-153.55631875702133,Fails,1159.4452072576348
341,62.336369019414896,-153.19216935139562,Fails,224.747463949024
342,62.33752912943893,-153.19058574988043,Fails,58.50495225335957
343,62.375008690095775,-153.17862170148055,Fails,1173.0958872284623
344,62.38173821895474,-153.47604838835554,Fails,361.5823506448681
345,62.38319301868827,-153.47817967220817,Fails,1132.488274052385
346,62.38522453779548,-153.5031276035313,Fails,58.475497860250705
347,62.385499165610916,-153.47678899940092,Fails,58.475317464818175
348,62.38637951458934,-153.47326270358562,Fails,126.20927164337093
349,62.38994043637561,-153.4688981979452,Fails,232.42998751253452
350,62.39363447993159,-153.49617635430894,Fails,241.67613418585685
351,62.394733846731654,-153.48978120502431,Fails,224.62124780354526
352,62.39653047729992,-153.50690998367497,Fails,243.13055514366226
353,62.39715929799879,-153.48084938448514,Fails,116.93618818161228
354,62.397590489335165,-153.47184826533825,Fails,78.44547164064059
355,62.39755814998493,-153.47096072983757,Fails,309.3867731335835
356,62.399206964619026,-153.50599236788943,Fails,863.3488763937745
357,62.40973193754249,-153.47798836353815,Passes,1386.0144574489916
358,62.41344223895312,-153.48489180326365,Fails,253.80991274875916
359,62.4146298667281,-153.48560047421003,Fails,272.30874041868026
360,62.414025821571194,-153.48249949372553,Fails,1313.8215809467038
361,62.427097152034214,-153.4864249280152,Fails,203.0905887119351
362,62.42686565515295,-153.48526042229403,Fails,312.22632081930306
363,62.38770902120986,-153.46448208000848,Fails,78.45157792524776
364,62.41175455737814,-153.46506267536054,Fails,244.56199103340438
365,62.413300605261874,-153.47442879419125,Fails,164.6482474371363
366,62.41477825510465,-153.46530853006985,Fails,116.91446660682512
367,62.417622920171034,-153.4713991076962,Fails,195.34407334918524
368,62.41890722124818,-153.476763498838,Fails,320.02247720502567
369,62.41968562317103,-153.47927947158382,Fails,302.99912484350375
370,62.43512210190568,-153.49035356019112,Fails,38.46702190385409
371,62.438170385103106,-153.48919173909033,Fails,195.3059801251435
372,62.43842874620586,-153.49975198790997,Passes,1451.8213905660054
373,62.43938209502043,-153.52906358829162,Passes,2906.9095039930107
374,62.44497961495674,-153.4945850529485,Fails,292.19277809100674
375,62.445661136818956,-153.49715201026132,Fails,362.8599751295286
376,62.447101350104006,-153.49567586436493,Fails,223.01228624446813
377,62.446921236763835,-153.4940546191617,Fails,282.94560571556895
378,62.44760868435494,-153.49655193565155,Fails,38.459302351921544
379,62.44869422745618,-153.51501373313272,Fails,164.57176728028287
380,62.45033427861111,-153.49616830218315,Fails,213.7633780938625
381,62.45617861216543,-153.49272096647067,Fails,126.10143983713233
382,62.4570803387734,-153.48255845774082,Fails,974.8536946950651
383,62.45919142342603,-153.4759984819509,Fails,136.8371499241591
384,62.46013119941555,-153.4927660013748,Fails,302.8864986724361
385,62.46072049424195,-153.493562342386,Fails,232.21112304322864
386,62.460446426415274,-153.54208672075328,Fails,638.2065413737704
387,62.460812604423765,-153.4742084244213,Fails,438.2160181367111
388,62.461766133232665,-153.47373472743487,Fails,58.42817474361336
389,62.461365658483416,-153.48182883792398,Fails,408.99933397534414
390,62.46230512240313,-153.47377066004628,Fails,67.66414177323706
391,62.46189533772885,-153.49521096117635,Fails,607.2676299820383
392,62.463203437687255,-153.47899885499987,Fails,49.191263422454426
393,62.462811656311736,-153.472303798121,Fails,392.0258096716456
394,62.46788035073489,-153.4777998404943,Fails,202.9769134463233
395,62.556938421003174,-153.65785232809014,Fails,678.7173264376622
396,62.56000967508413,-153.66320265918625,Fails,259.5224671053086
397,62.559674024529194,-153.67377293085025,Passes,3666.458662279145
398,62.6157572304265,-153.40330924069005,Fails,1703.9929508172063
399,62.575702915776326,-153.27789923144985,Fails,136.69291951458877
400,62.57889446874472,-153.27247217866838,Fails,436.09046446909724
401,62.5844787650904,-153.311060885669,Fails,156.6597523071113
402,62.58928169803431,-153.30347558274013,Passes,1886.2360215409344
403,62.5908865731412,-153.3209414946986,Passes,2281.301082992918
404,62.61093318279127,-153.2969354997368,Fails,853.4653171298404
405,62.610931914581435,-153.2869379904136,Fails,1110.7842120222142
406,62.61538351482317,-153.3006473384908,Fails,251.71044726637714
407,62.61575585999893,-153.312136660784,Fails,877.3712026637967
408,62.625421211693556,-153.35641988455907,Fails,98.282120477859
409,62.626998653332464,-153.34675247213292,Fails,268.43793027163963
410,62.07090852271557,-153.08130080999294,Fails,695.9399023176345
411,62.081786467895405,-153.07290960657164,Fails,885.4847259000572
412,62.08665184177008,-153.08301803740355,Fails,479.90326240542834
413,62.1606910099732,-153.36130475699903,Fails,174.52345852650672
414,62.16105209748938,-153.36344756187543,Fails,508.8656369882598
415,62.16189052508788,-153.3655203257414,Fails,531.570854192449
416,62.16279753374572,-153.3681948522741,Fails,367.69422376625926
417,62.163764154109046,-153.3715244144078,Fails,78.5898342767389
418,62.165099960602966,-153.36802370696725,Fails,416.9647600998446
419,62.16488724032609,-153.3722505974219,Fails,1850.3011486371183
420,62.17151687167251,-153.40518967799545,Fails,253.08191064916477
421,62.17041365099177,-153.38393203462388,Passes,2758.656373974533
422,62.17447977214105,-153.40653304433746,Fails,86.58107472811277
423,62.17369695453631,-153.40041110937017,Passes,2557.586868709261
424,62.17720570517568,-153.40907618429685,Fails,407.57021721964344
425,62.19192213432767,-153.40457312394665,Fails,292.97441988857577
426,62.1930979980582,-153.40504440758093,Fails,342.245023193709
427,62.51661250232769,-153.73925464634618,Fails,946.6048977754912
428,62.301506686545736,-153.27112869825459,Fails,49.241219206438856
429,62.30177618113097,-153.27107479933755,Fails,58.52703116333274
430,62.30024818960961,-152.87393046776663,Fails,252.68462948461672
431,62.3049373373901,-152.87168656464092,Fails,562.4567643919557
432,62.50681963911554,-152.4524041483081,Fails,146.0008087780313
433,62.50965315268184,-152.46484860286813,Fails,350.39139942228314
434,62.51087182904276,-152.4661218954941,Fails,195.17106950552215
435,62.54085876706879,-152.51670617587308,Fails,364.038492007733
436,62.60686886223058,-152.36573212308113,Fails,213.37583001837646
437,62.60720494001905,-152.36254449872203,Fails,193.39747263114202
438,62.34607825415864,-151.9765258817234,Fails,175.49897393977406
439,62.33674374521909,-152.0394178128172,Fails,414.53071861496477
440,62.35173861865035,-151.98540224753899,Fails,320.2922319499307
441,62.35534913806077,-151.99459957998488,Fails,87.74089289301929
442,62.35469580044154,-151.9851986818058,Fails,852.3211616250487
443,62.35422904090796,-151.99037694972753,Fails,1398.753226229698
444,62.3558966826149,-151.992201220766,Fails,106.27877137009922
445,62.355849185484935,-151.98803214297422,Fails,335.9354356243768
446,62.35640415195083,-151.99052068825497,Fails,232.53363710152996
447,62.357314236875276,-151.99416052497662,Fails,714.0626294073737
448,62.36008882060745,-152.00748256187697,Fails,283.18724414349606
