Polygon,Latitude,Longitude,Result,Perimeter
67,61.3381123100144,-151.10840898558587,Fails,373.06698921744356
68,61.39315911855179,-151.10899590900448,Fails,659.5076028190892
69,61.32578093228987,-151.10919839586862,Fails,591.2689254195154
70,61.32058184332274,-151.1094669859499,Fails,460.2430907101651
71,61.357843346905966,-151.1107086727132,Fails,625.24894430533
72,61.12020079452924,-151.11261813928596,Fails,1594.3740603663427
73,61.39707926523307,-151.11232256028651,Fails,284.15324542642713
74,61.21834707756656,-151.1128902955461,Fails,823.5140975172724
75,61.41508253017287,-151.11301862630097,Fails,118.14458502667117
76,61.40351878844087,-151.1134053296423,Fails,462.2193903163994
77,61.21274712488841,-151.1152984991598,Fails,1354.873676543088
78,61.189084012861734,-151.1167781205315,Fails,510.0275225226364
79,61.395079532996384,-151.1177725154939,Fails,1570.2090254537516
80,61.125158558800045,-151.117805145948,Fails,718.5897250444532
81,61.32699872790634,-151.11887016188334,Fails,1229.6473017417177
82,61.407865908504654,-151.1205374085647,Fails,589.0549512758685
83,61.32227475489387,-151.12121228833817,Fails,333.1889450907723
84,61.109870325330974,-151.12405371242394,Fails,1099.1994513310142
85,61.08555279153177,-151.1242862917206,Fails,639.7153054877831
86,61.20111645724186,-151.12496221566016,Fails,1628.9622447003337
87,61.20819734504621,-151.1239210515761,Fails,1224.74480845733
88,61.21430906417216,-151.12612020921392,Fails,876.0937903479488
89,61.403154457628595,-151.12653962693352,Fails,890.6367641119512
90,61.12450645295698,-151.12871501759113,Fails,875.687270260838
91,61.14345929186083,-151.12589667467307,Passes,4116.350154989299
92,61.14399596815155,-151.12980226276343,Passes,1531.9427943429632
93,61.4316148791595,-151.1324735687399,Fails,216.2708815467853
94,61.37418064551784,-151.13284630254432,Fails,729.1451286848192
95,61.35948767284205,-151.13351699649294,Fails,147.76574817148324
96,61.07967500457323,-151.13556332038516,Fails,1281.494944394378
97,61.37715223672389,-151.13767951969595,Fails,294.63984721360936
98,61.07573032853669,-151.13757240629255,Fails,305.4079159246419
99,61.370187298887664,-151.1388695735628,Fails,59.09972891670865
100,61.149314264803536,-151.13902654233874,Fails,196.98390760663014
101,61.12444002369338,-151.1390865512545,Fails,128.1473565261841
102,61.406984470659225,-151.1395294269715,Fails,423.95698732523994
103,61.395757006037584,-151.14033611132834,Fails,747.2663206994225
104,61.08731847884781,-151.1369198642275,Passes,1674.094675664238
105,61.36602100715942,-151.1396742749384,Fails,245.98285748920708
106,61.130511647854384,-151.1402247463343,Fails,480.870219236668
107,61.07369107900762,-151.1410174084901,Fails,875.6403358663305
108,61.363215905625616,-151.14173438266894,Fails,893.646485442308
109,61.36675039316821,-151.14199813863073,Fails,373.75810585420106
110,61.15560502745462,-151.14145591228805,Fails,1268.5492109031072
111,61.21248511221553,-151.16406313631225,Passes,14522.441547110542
112,61.35146172150424,-151.14315180346503,Fails,303.49096983249785
113,61.07112513072085,-151.14404634771049,Fails,344.0806334638876
114,61.42723719542279,-151.1459128090028,Fails,952.8554361086967
115,61.12241893344407,-151.1456849986943,Fails,276.278477238004
116,61.06761210842455,-151.14635398877513,Fails,305.4399763934568
117,61.0811984363443,-151.1471223751869,Fails,571.4725447408399
